frame.number|frame.time|usb.src|usb.dst|usb.transfer_type|usb.endpoint_address|usb.data_len|usb.bmRequestType|usb.setup.bRequest|usb.setup.wValue|usb.setup.wIndex|usb.setup.wLength|usb.data_fragment|usbhid.data|usb.capdata
1811|2026-09-02T23:17:13.258799000-0400|2.10.2|host|0x01|0x82|65|||||||ec60000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1812|2026-09-02T23:17:13.258803000-0400|host|2.10.2|0x01|0x82|0||||||||
1813|2026-09-02T23:17:13.305190000-0400|host|2.10.2|0x01|0x02|65|||||||ec600002030300ffffffff08008f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1814|2026-09-02T23:17:13.305433000-0400|2.10.2|host|0x01|0x02|0||||||||
1815|2026-09-02T23:17:13.305680000-0400|2.10.2|host|0x01|0x82|65|||||||ec60000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1816|2026-09-02T23:17:13.305683000-0400|host|2.10.2|0x01|0x82|0||||||||
1817|2026-09-02T23:17:13.351705000-0400|host|2.10.2|0x01|0x02|65|||||||ec600002040300ffffffff0800b7000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1818|2026-09-02T23:17:13.351928000-0400|2.10.2|host|0x01|0x02|0||||||||
1819|2026-09-02T23:17:13.354180000-0400|2.10.2|host|0x01|0x82|65|||||||ec60000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1820|2026-09-02T23:17:13.354184000-0400|host|2.10.2|0x01|0x82|0||||||||
1821|2026-09-02T23:17:13.398772000-0400|host|2.10.2|0x01|0x02|65|||||||ec600002050300ffffffff0800df000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1822|2026-09-02T23:17:13.399126000-0400|2.10.2|host|0x01|0x02|0||||||||
1823|2026-09-02T23:17:13.401179000-0400|2.10.2|host|0x01|0x82|65|||||||ec60000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1824|2026-09-02T23:17:13.401182000-0400|host|2.10.2|0x01|0x82|0||||||||
1825|2026-09-02T23:17:13.445500000-0400|host|2.10.2|0x01|0x02|65|||||||ec5d000104000105000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1826|2026-09-02T23:17:13.445688000-0400|2.10.2|host|0x01|0x02|0||||||||
1827|2026-09-02T23:17:13.445935000-0400|2.10.2|host|0x01|0x82|65|||||||ec5d000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1828|2026-09-02T23:17:13.445939000-0400|host|2.10.2|0x01|0x82|0||||||||
1829|2026-09-02T23:17:13.587726000-0400|host|2.10.2|0x01|0x02|65|||||||ec511f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1830|2026-09-02T23:17:13.587938000-0400|2.10.2|host|0x01|0x02|0||||||||
1831|2026-09-02T23:17:13.588189000-0400|2.10.2|host|0x01|0x82|65|||||||ec51000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1832|2026-09-02T23:17:13.588193000-0400|host|2.10.2|0x01|0x82|0||||||||
1833|2026-09-02T23:19:24.517187000-0400|host|2.10.2|0x01|0x02|65|||||||ecdc000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1834|2026-09-02T23:19:24.517441000-0400|2.10.2|host|0x01|0x02|0||||||||
1835|2026-09-02T23:19:24.517688000-0400|2.10.2|host|0x01|0x82|65|||||||ec5c000064000064100104001e10010400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1836|2026-09-02T23:19:24.517693000-0400|host|2.10.2|0x01|0x82|0||||||||
1837|2026-09-02T23:19:24.758403000-0400|host|2.10.2|0x01|0x02|65|||||||ec5c010064000064100104001e10010400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1838|2026-09-02T23:19:24.758581000-0400|2.10.2|host|0x01|0x02|0||||||||
1839|2026-09-02T23:19:24.761086000-0400|2.10.2|host|0x01|0x82|65|||||||ec5c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1840|2026-09-02T23:19:24.761090000-0400|host|2.10.2|0x01|0x82|0||||||||
1841|2026-09-02T23:19:25.021024000-0400|host|2.10.2|0x01|0x02|65|||||||ecdc000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1842|2026-09-02T23:19:25.021213000-0400|2.10.2|host|0x01|0x02|0||||||||
1843|2026-09-02T23:19:25.021459000-0400|2.10.2|host|0x01|0x82|65|||||||ec5c000064000064100104001e10010400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1844|2026-09-02T23:19:25.021463000-0400|host|2.10.2|0x01|0x82|0||||||||
1845|2026-09-02T23:19:25.260984000-0400|host|2.10.2|0x01|0x02|65|||||||ecdc000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1846|2026-09-02T23:19:25.261221000-0400|2.10.2|host|0x01|0x02|0||||||||
1847|2026-09-02T23:19:25.261469000-0400|2.10.2|host|0x01|0x82|65|||||||ec5c000064000064100104001e10010400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1848|2026-09-02T23:19:25.261473000-0400|host|2.10.2|0x01|0x82|0||||||||
1849|2026-09-02T23:19:25.504822000-0400|host|2.10.2|0x01|0x02|65|||||||ec60000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1850|2026-09-02T23:19:25.504983000-0400|2.10.2|host|0x01|0x02|0||||||||
1851|2026-09-02T23:19:25.505232000-0400|2.10.2|host|0x01|0x82|65|||||||ec60000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1852|2026-09-02T23:19:25.505235000-0400|host|2.10.2|0x01|0x82|0||||||||
1853|2026-09-02T23:19:25.551272000-0400|host|2.10.2|0x01|0x02|65|||||||ec600002000300ffffffff080017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1854|2026-09-02T23:19:25.551488000-0400|2.10.2|host|0x01|0x02|0||||||||
1855|2026-09-02T23:19:25.551729000-0400|2.10.2|host|0x01|0x82|65|||||||ec60000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1856|2026-09-02T23:19:25.551733000-0400|host|2.10.2|0x01|0x82|0||||||||
1857|2026-09-02T23:19:25.596392000-0400|host|2.10.2|0x01|0x02|65|||||||ec600002010300ffffffff08003f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1858|2026-09-02T23:19:25.596607000-0400|2.10.2|host|0x01|0x02|0||||||||
1859|2026-09-02T23:19:25.596860000-0400|2.10.2|host|0x01|0x82|65|||||||ec60000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1860|2026-09-02T23:19:25.596863000-0400|host|2.10.2|0x01|0x82|0||||||||
1861|2026-09-02T23:19:25.642789000-0400|host|2.10.2|0x01|0x02|65|||||||ec600002020300ffffffff080067000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1862|2026-09-02T23:19:25.642988000-0400|2.10.2|host|0x01|0x02|0||||||||
1863|2026-09-02T23:19:25.643236000-0400|2.10.2|host|0x01|0x82|65|||||||ec60000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1864|2026-09-02T23:19:25.643239000-0400|host|2.10.2|0x01|0x82|0||||||||
1865|2026-09-02T23:19:25.689942000-0400|host|2.10.2|0x01|0x02|65|||||||ec600002030300ffffffff08008f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1866|2026-09-02T23:19:25.690120000-0400|2.10.2|host|0x01|0x02|0||||||||
1867|2026-09-02T23:19:25.690362000-0400|2.10.2|host|0x01|0x82|65|||||||ec60000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1868|2026-09-02T23:19:25.690366000-0400|host|2.10.2|0x01|0x82|0||||||||
1869|2026-09-02T23:19:25.736293000-0400|host|2.10.2|0x01|0x02|65|||||||ec600002040300ffffffff0800b7000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1870|2026-09-02T23:19:25.736492000-0400|2.10.2|host|0x01|0x02|0||||||||
1871|2026-09-02T23:19:25.736784000-0400|2.10.2|host|0x01|0x82|65|||||||ec60000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1872|2026-09-02T23:19:25.736789000-0400|host|2.10.2|0x01|0x82|0||||||||
1873|2026-09-02T23:19:25.783131000-0400|host|2.10.2|0x01|0x02|65|||||||ec600002050300ffffffff0800df000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1874|2026-09-02T23:19:25.783369000-0400|2.10.2|host|0x01|0x02|0||||||||
1875|2026-09-02T23:19:25.783619000-0400|2.10.2|host|0x01|0x82|65|||||||ec60000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1876|2026-09-02T23:19:25.783622000-0400|host|2.10.2|0x01|0x82|0||||||||
1877|2026-09-02T23:19:25.830658000-0400|host|2.10.2|0x01|0x02|65|||||||ec5d000104000005000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1878|2026-09-02T23:19:25.830870000-0400|2.10.2|host|0x01|0x02|0||||||||
1879|2026-09-02T23:19:25.831135000-0400|2.10.2|host|0x01|0x82|65|||||||ec5d000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1880|2026-09-02T23:19:25.831157000-0400|host|2.10.2|0x01|0x82|0||||||||
1881|2026-09-02T23:19:25.971436000-0400|host|2.10.2|0x01|0x02|65|||||||ec511f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1882|2026-09-02T23:19:25.971626000-0400|2.10.2|host|0x01|0x02|0||||||||
1883|2026-09-02T23:19:25.971881000-0400|2.10.2|host|0x01|0x82|65|||||||ec51000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1884|2026-09-02T23:19:25.971885000-0400|host|2.10.2|0x01|0x82|0||||||||
1885|2026-09-02T23:21:00.944229000-0400|host|2.10.2|0x01|0x02|65|||||||ec72010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1886|2026-09-02T23:21:00.944457000-0400|2.10.2|host|0x01|0x02|0||||||||
1887|2026-09-02T23:21:00.944708000-0400|2.10.2|host|0x01|0x82|65|||||||ec72000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1888|2026-09-02T23:21:00.944712000-0400|host|2.10.2|0x01|0x82|0||||||||
1889|2026-09-02T23:21:01.089608000-0400|host|2.10.2|0x01|0x02|65|||||||ec73030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1890|2026-09-02T23:21:01.089839000-0400|2.10.2|host|0x01|0x02|0||||||||
1891|2026-09-02T23:21:01.093405000-0400|2.10.2|host|0x01|0x82|65|||||||ec73000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1892|2026-09-02T23:21:01.093409000-0400|host|2.10.2|0x01|0x82|0||||||||
1893|2026-09-02T23:21:01.098212000-0400|2.10.2|host|0x01|0x82|65|||||||ee13100300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1894|2026-09-02T23:21:01.098215000-0400|host|2.10.2|0x01|0x82|0||||||||
1895|2026-09-02T23:21:01.151626000-0400|host|2.10.2|0x01|0x02|65|||||||ecdc000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1896|2026-09-02T23:21:01.151845000-0400|2.10.2|host|0x01|0x02|0||||||||
1897|2026-09-02T23:21:01.152088000-0400|2.10.2|host|0x01|0x82|65|||||||ec5c000064000064100104001e10010400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1898|2026-09-02T23:21:01.152091000-0400|host|2.10.2|0x01|0x82|0||||||||
1899|2026-09-02T23:21:01.386984000-0400|host|2.10.2|0x01|0x02|65|||||||ec5c010064000064100104001e10010400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1900|2026-09-02T23:21:01.387231000-0400|2.10.2|host|0x01|0x02|0||||||||
1901|2026-09-02T23:21:01.389724000-0400|2.10.2|host|0x01|0x82|65|||||||ec5c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1902|2026-09-02T23:21:01.389728000-0400|host|2.10.2|0x01|0x82|0||||||||
1903|2026-09-02T23:21:01.649637000-0400|host|2.10.2|0x01|0x02|65|||||||ecdc000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1904|2026-09-02T23:21:01.649867000-0400|2.10.2|host|0x01|0x02|0||||||||
1905|2026-09-02T23:21:01.650114000-0400|2.10.2|host|0x01|0x82|65|||||||ec5c000064000064100104001e10010400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1906|2026-09-02T23:21:01.650118000-0400|host|2.10.2|0x01|0x82|0||||||||
1907|2026-09-02T23:21:01.888903000-0400|host|2.10.2|0x01|0x02|65|||||||ecdc000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1908|2026-09-02T23:21:01.889123000-0400|2.10.2|host|0x01|0x02|0||||||||
1909|2026-09-02T23:21:01.889370000-0400|2.10.2|host|0x01|0x82|65|||||||ec5c000064000064100104001e10010400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1910|2026-09-02T23:21:01.889373000-0400|host|2.10.2|0x01|0x82|0||||||||
1911|2026-09-02T23:21:02.130933000-0400|host|2.10.2|0x01|0x02|65|||||||ec60000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1912|2026-09-02T23:21:02.131132000-0400|2.10.2|host|0x01|0x02|0||||||||
1913|2026-09-02T23:21:02.131378000-0400|2.10.2|host|0x01|0x82|65|||||||ec60000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1914|2026-09-02T23:21:02.131382000-0400|host|2.10.2|0x01|0x82|0||||||||
1915|2026-09-02T23:21:02.176757000-0400|host|2.10.2|0x01|0x02|65|||||||ec600002000300ffffffff080017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1916|2026-09-02T23:21:02.177008000-0400|2.10.2|host|0x01|0x02|0||||||||
1917|2026-09-02T23:21:02.179193000-0400|2.10.2|host|0x01|0x82|65|||||||ec60000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1918|2026-09-02T23:21:02.179197000-0400|host|2.10.2|0x01|0x82|0||||||||
1919|2026-09-02T23:21:02.223637000-0400|host|2.10.2|0x01|0x02|65|||||||ec600002010300ffffffff08003f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1920|2026-09-02T23:21:02.223884000-0400|2.10.2|host|0x01|0x02|0||||||||
1921|2026-09-02T23:21:02.224200000-0400|2.10.2|host|0x01|0x82|65|||||||ec60000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1922|2026-09-02T23:21:02.224204000-0400|host|2.10.2|0x01|0x82|0||||||||
1923|2026-09-02T23:21:02.269803000-0400|host|2.10.2|0x01|0x02|65|||||||ec600002020300ffffffff080067000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1924|2026-09-02T23:21:02.270015000-0400|2.10.2|host|0x01|0x02|0||||||||
1925|2026-09-02T23:21:02.272187000-0400|2.10.2|host|0x01|0x82|65|||||||ec60000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1926|2026-09-02T23:21:02.272191000-0400|host|2.10.2|0x01|0x82|0||||||||
1927|2026-09-02T23:21:02.316421000-0400|host|2.10.2|0x01|0x02|65|||||||ec600002030300ffffffff08008f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1928|2026-09-02T23:21:02.316642000-0400|2.10.2|host|0x01|0x02|0||||||||
1929|2026-09-02T23:21:02.316889000-0400|2.10.2|host|0x01|0x82|65|||||||ec60000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1930|2026-09-02T23:21:02.316892000-0400|host|2.10.2|0x01|0x82|0||||||||
1931|2026-09-02T23:21:02.363267000-0400|host|2.10.2|0x01|0x02|65|||||||ec600002040300ffffffff0800b7000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
